Record_ID,Transaction_Date,Fiscal_Year,Quarter,Region,Country,Business_Unit,Department,Product_Category,Revenue,Cost,Profit,Profit_Margin,Operating_Expense,Customer_Segment,Sales_Channel,Payment_Method,Invoice_Status,Employee_ID,Risk_Score,Forecast_Accuracy,Customer_Rating,ROI,Profit_Percentage,Year,Month
FP06363,2024-01-01,2023.2522311942203,Q2,Asia,Canada,Retail,Marketing,Services,34326.82,14029.96,20296.86,59.13,25164.733792738436,Corporate,Online,Credit Card,Unknown,E3410,40.99,94.43,2.93,35.45102872340426,59.128285113505996,2024,January
FP06364,2024-10-07,2024.0,Q4,North America,Brazil,SMB,Finance,Software,44818.24,39351.9,5466.34,32.403617877568315,25164.733792738436,Government,Direct,Bank Transfer,Cancelled,E2627,37.32,90.18,1.54,8.16,12.196685992131776,2024,October
FP06365,2023-09-05,2023.0,Q3,Asia,USA,Retail,Unknown,Subscriptions,82100.81,46984.29,35116.52,42.77,25164.733792738436,Government,Partner,Cash,Cancelled,Unknown,37.72,79.79,1.53,-6.37,42.77244036934593,2023,September
FP06366,2021-03-06,2021.0,Q1,Asia,India,Retail,IT,Unknown,44441.04,24635.4,19805.64,44.57,47774.26,Small Business,Direct,Cash,Overdue,E2459,46.56,94.92,3.0126560354842122,49.88,44.566103763548284,2021,March
FP06367,2025-10-20,2025.0,Q4,Oceania,France,Enterprise,Finance,Software,130217.1,55517.4,74699.7,57.37,24517.0,Government,Online,Cash,Paid,Unknown,49.74820035740566,76.2,3.13,68.94,57.36550729512483,2025,October
FP06368,2024-09-09,2024.0,Q3,North America,France,Retail,Finance,Subscriptions,101325.89404902789,7080.59,1788.58,20.17,13514.25,Small Business,Partner,UPI,Pending,E6019,94.59,85.04540054667788,1.35,35.45102872340426,1.765175641218198,2024,September
FP06369,2024-01-01,2022.0,Q3,Oceania,Australia,SMB,Sales,Software,104830.5,48385.91,56444.59,53.84,25843.37,Small Business,Distributor,UPI,Pending,E4325,55.71,99.46,4.01,42.56,53.84367145057974,2024,January
FP06370,2022-02-11,2022.0,Q1,Africa,Unknown,Unknown,Marketing,Services,36021.7,15789.26,20232.44,56.17,42976.94,Corporate,Distributor,UPI,Cancelled,E6687,46.21,71.73,3.32,73.34,56.16736578229234,2022,February
FP06371,2025-04-28,2025.0,Q2,Asia,Australia,Government,Finance,Subscriptions,29064.82,12829.76,16235.06,55.86,34652.95,Government,Unknown,UPI,Pending,E4963,97.43,74.13,3.0126560354842122,35.45102872340426,55.85811300396837,2025,April
FP06372,2022-09-07,2022.0,Q3,South America,South Africa,Enterprise,Finance,Consulting,108895.15,72575.07,36320.08,32.403617877568315,6425.07,Corporate,Distributor,Credit Card,Paid,E6635,35.69,97.31,1.36,35.45102872340426,33.353257697886455,2022,September
FP06373,2024-11-29,2024.0,Q4,Asia,UK,Retail,HR,Unknown,161978.38,93505.82,68472.56,42.27,48881.51,Corporate,Partner,PayPal,Cancelled,E6032,93.17,84.76,2.52,9.06,42.27265391838096,2024,November
FP06374,2024-01-01,2024.0,Q2,South America,Unknown,Unknown,IT,Software,81693.03,68295.88139759803,38064.3,46.59,47429.06,Small Business,Distributor,PayPal,Pending,E1095,2.38,86.63,2.74,53.38,46.594305536225065,2024,January
FP06375,2023-07-11,2023.0,Q3,Africa,Australia,SMB,Sales,Subscriptions,33552.35,18063.75,15488.6,46.16,25164.733792738436,Corporate,Distributor,Unknown,Pending,Unknown,24.57,84.18,2.19,13.44,46.16248936363623,2023,July
FP06376,2024-05-12,2024.0,Q2,Africa,South Africa,SMB,IT,Unknown,143989.77,124490.59,19499.18,13.54,10425.05,Consumer,Unknown,UPI,Paid,E3782,76.8,72.02,2.33,6.64,13.542059272683055,2024,May
FP06377,2023-04-21,2023.2522311942203,Q2,Africa,Japan,Retail,HR,Software,185806.39,68295.88139759803,19422.61,10.45,49965.05,Government,Distributor,UPI,Overdue,E7588,48.38,96.07,1.33,-6.08,10.453144264844711,2023,April
FP06378,2023-05-05,2023.2522311942203,Q2,South America,Unknown,Unknown,Unknown,Subscriptions,15826.86,6667.51,9159.35,57.87,25164.733792738436,Small Business,Direct,UPI,Unknown,E2830,33.85,85.52,1.82,18.77,57.872186902518884,2023,May
FP06379,2024-01-01,2023.2522311942203,Q4,Europe,Brazil,Government,Operations,Software,101325.89404902789,68295.88139759803,17632.08,32.403617877568315,21869.03,Consumer,Online,Cash,Paid,E8842,40.89,80.46,3.84,35.45102872340426,17.401356450374358,2024,January
FP06380,2022-01-31,2022.0,Q1,Africa,India,Unknown,Unknown,Subscriptions,31925.92,14375.28,17550.64,54.97,1365.97,Government,Distributor,Cash,Pending,E7501,41.04,73.2,4.94,35.45102872340426,54.97301252399305,2022,January
FP06381,2024-05-12,2024.0,Q2,Asia,Unknown,Government,Unknown,Consulting,147588.49,68295.88139759803,73179.64,32.403617877568315,22338.59,Small Business,Online,Bank Transfer,Overdue,Unknown,49.74820035740566,85.04540054667788,4.51,36.15,49.58356847475031,2024,May
FP06382,2024-10-01,2023.2522311942203,Q4,Asia,Brazil,Enterprise,Sales,Software,17080.17,12090.85,4989.32,29.21,36329.04,Consumer,Online,Bank Transfer,Cancelled,E6910,89.47,72.79,1.15,22.24,29.21118466619478,2024,October
FP06383,2025-10-14,2025.0,Q4,Africa,Japan,Unknown,Sales,Services,127142.7,54784.56,32533.992725747245,56.91,33753.77,Unknown,Direct,PayPal,Cancelled,E3951,10.43,85.04540054667788,3.0126560354842122,40.33,25.588565230836885,2025,October
FP06384,2026-04-03,2026.0,Q2,Unknown,South Africa,Government,Sales,Consulting,101325.89404902789,3855.21,461.24,10.69,42968.45,Consumer,Online,Credit Card,Pending,E7718,82.33,93.77,2.01,68.29,0.4552044710079961,2026,April
FP06385,2022-07-06,2022.0,Unknown,Oceania,France,Government,Marketing,Services,86739.63,42766.36,43973.27,50.7,7345.71,Corporate,Online,Credit Card,Cancelled,Unknown,49.74820035740566,97.99,3.39,3.17,50.69570852446569,2022,July
FP06386,2024-08-14,2024.0,Q3,South America,Japan,Enterprise,HR,Hardware,47513.5,28430.45,19083.05,40.16,23835.36,Corporate,Online,PayPal,Unknown,E3911,68.24,83.03,1.9,79.94,40.16342723646964,2024,August
FP06387,2022-02-10,2022.0,Q1,Unknown,India,Retail,Unknown,Services,101325.89404902789,29505.26,18788.12,38.9,39606.24,Unknown,Online,Cash,Paid,E4621,49.74820035740566,74.09,2.2,29.17,18.542269156696626,2022,February
FP06388,2023-11-19,2023.0,Q4,Europe,Unknown,SMB,IT,Software,85529.49,54689.37,30840.12,36.06,25164.733792738436,Small Business,Distributor,Cash,Paid,E8089,77.02,79.46,2.44,14.49,36.05787898419597,2023,November
FP06389,2023-06-18,2023.0,Unknown,Europe,Unknown,Enterprise,HR,Services,101325.89404902789,7972.56,6158.63,43.58,42771.41,Small Business,Partner,Bank Transfer,Paid,E1092,38.66,79.1,2.52,35.45102872340426,6.078041608021801,2023,June
FP06390,2023-09-23,2023.2522311942203,Q3,South America,Canada,Government,Unknown,Unknown,134202.55,75875.25,32533.992725747245,43.46,49980.97,Corporate,Unknown,Cash,Overdue,E2488,49.59,74.98,4.37,61.29,24.24245495018332,2023,September
FP06391,2025-11-02,2025.0,Q4,North America,Unknown,Retail,HR,Hardware,65152.29,50505.62,32533.992725747245,22.48,25164.733792738436,Corporate,Distributor,UPI,Pending,E7926,49.74820035740566,92.08,4.37,24.69,49.93530192990491,2025,November
FP06392,2021-04-10,2021.0,Q2,South America,Canada,Enterprise,Marketing,Hardware,128117.67,113404.39,14713.28,11.48,25164.733792738436,Corporate,Distributor,Cash,Cancelled,E3609,15.85,79.94,4.43,1.54,11.48419261761473,2021,April
FP06393,2025-03-12,2025.0,Q1,Europe,South Africa,Enterprise,Operations,Consulting,146796.34,71549.23,32533.992725747245,51.26,34130.2,Small Business,Direct,PayPal,Cancelled,E7621,97.08,85.04540054667788,1.56,62.67,22.162672942491106,2025,March
FP06394,2025-11-11,2025.0,Q4,Europe,India,Enterprise,HR,Hardware,124974.09,57402.0,67572.09,54.07,13167.45,Unknown,Direct,Unknown,Cancelled,E7319,57.8,88.42,2.27,43.66,54.06887939732148,2025,November
FP06395,2023-01-29,2023.0,Q1,Europe,Unknown,Government,Unknown,Subscriptions,105570.55,82946.62,22623.93,21.43,25164.733792738436,Consumer,Distributor,UPI,Pending,E1617,64.16,75.1,1.92,14.29,21.430152632528674,2023,January
FP06396,2021-06-25,2021.0,Q2,Oceania,South Africa,Enterprise,Marketing,Software,92758.55,64245.02,28513.53,30.74,14442.31,Small Business,Partner,PayPal,Paid,E4647,10.46,71.37,3.07,49.25,30.73951673457595,2021,June
FP06397,2024-01-19,2024.0,Q1,Africa,France,Government,Marketing,Unknown,172372.63,161693.8,10678.83,6.2,30223.81,Consumer,Online,Unknown,Pending,E1501,25.35,82.44,2.6,19.7,6.195200479333638,2024,January
FP06398,2026-05-15,2026.0,Q2,Oceania,South Africa,Government,Marketing,Subscriptions,7524.17,6827.43,696.74,9.26,25164.733792738436,Corporate,Partner,UPI,Overdue,E5226,49.74820035740566,89.28,2.79,59.73,9.260024693753596,2026,May
FP06399,2024-07-18,2024.0,Q3,South America,USA,Enterprise,Unknown,Subscriptions,109360.99,78639.27,30721.72,28.09,18828.91,Consumer,Distributor,Cash,Unknown,E5257,89.27,81.92,1.04,50.13,28.09202806229168,2024,July
FP06400,2024-03-27,2024.0,Q1,South America,India,SMB,Finance,Services,86918.45,46939.81,39978.64,32.403617877568315,26677.72,Government,Distributor,Credit Card,Paid,E9082,97.54,94.53,4.75,12.73,45.99557401219189,2024,March
FP06401,2022-10-09,2022.0,Q4,Europe,Japan,Retail,HR,Services,126487.38,64146.13,62341.25,49.29,32373.71,Government,Distributor,Cash,Paid,Unknown,48.67,93.39,3.67,37.99,49.286537518604625,2022,October
FP06402,2023-04-17,2023.0,Unknown,North America,USA,SMB,Marketing,Consulting,194331.38,155477.17,38854.21,19.99,19368.51,Government,Unknown,PayPal,Pending,E5257,74.53,72.14,4.0,43.08,19.993791018208178,2023,April
FP06403,2025-12-16,2025.0,Q4,Africa,France,Retail,Marketing,Subscriptions,150798.57,79135.67,71662.9,32.403617877568315,25164.733792738436,Corporate,Unknown,Cash,Pending,E8897,41.56,94.29,1.95,27.37,47.52226761832025,2025,December
FP06404,2024-01-01,2023.0,Q3,North America,Japan,Retail,Unknown,Hardware,111921.58,101230.96,10690.62,9.55,45022.38,Consumer,Partner,Cash,Cancelled,E8385,86.42,77.18,2.01,-3.37,9.55188445338245,2024,January
FP06405,2021-03-10,2021.0,Q1,Oceania,South Africa,SMB,Finance,Unknown,59634.38,25710.61,33923.77,56.89,5206.69,Unknown,Unknown,Cash,Cancelled,Unknown,3.33,89.34,4.23,0.9,56.886262588795255,2021,March
FP06406,2024-09-14,2024.0,Q3,South America,Unknown,Retail,Operations,Software,101325.89404902789,86724.72,26640.92,23.5,34393.1,Corporate,Direct,UPI,Paid,E2833,26.89,91.47,2.32,23.92,26.292311802459334,2024,September
FP06407,2021-04-30,2023.2522311942203,Q2,Africa,Japan,Enterprise,HR,Services,118011.02,68795.79,49215.23,32.403617877568315,15516.19,Government,Partner,Unknown,Pending,E5559,27.29,86.66,3.74,17.11,41.70392731119518,2021,April
FP06408,2021-09-26,2023.2522311942203,Q3,Unknown,India,Government,Marketing,Services,139553.09,68295.88139759803,73824.25,32.403617877568315,42070.45,Government,Partner,Credit Card,Pending,E4018,37.3,79.31,4.29,9.68,52.900476800621185,2021,September
FP06409,2021-03-28,2021.0,Q1,Asia,Japan,Government,Operations,Software,160557.34,105689.71,54867.63,34.17,30921.85,Unknown,Online,Bank Transfer,Unknown,E2536,93.09,95.02,3.9,74.57,34.17323057295294,2021,March
FP06410,2021-07-16,2021.0,Q3,Europe,South Africa,SMB,Marketing,Subscriptions,63776.52,44116.42,19660.1,32.403617877568315,38494.28,Small Business,Distributor,Unknown,Paid,E3880,26.99,97.29,3.45,25.47,30.826548704758427,2021,July
FP06411,2021-05-09,2023.2522311942203,Q2,Oceania,Germany,Enterprise,Unknown,Unknown,65808.55,68295.88139759803,3611.37,5.49,4345.84,Consumer,Partner,UPI,Overdue,E1986,17.68,98.89,4.0,3.01,5.487691189062819,2021,May
FP06412,2021-05-29,2021.0,Unknown,North America,France,Enterprise,Sales,Subscriptions,121242.68,81249.56,39993.12,32.99,16755.73,Government,Unknown,Bank Transfer,Cancelled,E6011,44.53,88.96,2.5,27.41,32.98600789754895,2021,May
FP06413,2024-01-01,2025.0,Q2,Africa,India,Unknown,Operations,Services,113393.61,85722.89,27670.72,24.4,37788.61,Small Business,Partner,Bank Transfer,Pending,E3114,73.06,85.04540054667788,4.69,72.51,24.402362708092635,2024,January
FP06414,2023-08-23,2023.0,Q3,North America,UK,Enterprise,Finance,Subscriptions,101325.89404902789,2069.38,1067.73,34.04,45492.74,Consumer,Partner,Cash,Unknown,E9813,90.9,83.17,2.95,14.35,1.0537582816524318,2023,August
FP06415,2026-04-24,2026.0,Unknown,Europe,Japan,SMB,Finance,Hardware,22939.83,68295.88139759803,9584.8,41.78,30952.72,Unknown,Partner,Bank Transfer,Cancelled,E2487,83.61,82.71,3.0126560354842122,42.25,41.78234973842439,2026,April
FP06416,2022-08-03,2022.0,Q3,Europe,Brazil,Unknown,Finance,Unknown,180349.61,68295.88139759803,71868.2,32.403617877568315,37863.85,Consumer,Partner,Credit Card,Pending,E6746,7.94,78.09,2.38,70.89,39.849379214072044,2022,August
FP06417,2024-01-01,2024.0,Q4,South America,Unknown,Retail,IT,Services,116777.29,70825.95,45951.34,39.35,14278.86,Consumer,Online,Credit Card,Paid,E5356,32.57,83.0,2.6,36.19,39.34955161230407,2024,January
FP06418,2025-07-12,2023.2522311942203,Q3,Oceania,France,Retail,IT,Unknown,179576.2,136400.7,32533.992725747245,24.04,16904.22,Consumer,Unknown,Credit Card,Overdue,E5774,61.08,90.99,1.54,34.83,18.117096099453736,2025,July
FP06419,2021-01-27,2023.2522311942203,Q1,North America,Unknown,Enterprise,Operations,Consulting,31555.54,20797.87,10757.67,34.09,18615.56,Unknown,Direct,Bank Transfer,Cancelled,E5590,87.23,73.61,2.62,14.02,34.0912245520121,2021,January
FP06420,2025-10-25,2025.0,Q4,Europe,Canada,Enterprise,Unknown,Consulting,97151.88,89564.76,7587.12,7.81,25164.733792738436,Consumer,Partner,UPI,Paid,E7315,92.42,95.41,1.17,68.07,7.809545219299925,2025,October
FP06421,2021-02-09,2023.2522311942203,Q1,Oceania,France,Government,Finance,Hardware,19799.02,16780.22,3018.8,15.25,11010.97,Unknown,Online,Cash,Overdue,E8946,61.99,80.18,3.0126560354842122,48.66,15.247219306814177,2021,February
FP06422,2024-01-01,2023.0,Unknown,South America,France,Retail,Finance,Services,53374.24,25764.61,27609.63,51.73,3855.63,Government,Distributor,Credit Card,Overdue,E1565,87.49,97.92,2.03,8.73,51.728380582093536,2024,January
FP06423,2023-07-03,2023.0,Q3,North America,Australia,Enterprise,Marketing,Services,81922.14,69525.53,12396.61,15.13,23595.03,Government,Partner,Unknown,Unknown,E4540,93.74,99.84,2.86,54.28,15.132185267621184,2023,July
FP06424,2024-01-01,2023.2522311942203,Q4,Unknown,Brazil,Retail,Marketing,Software,39090.94,16493.53,22597.41,32.403617877568315,23653.45,Consumer,Partner,Cash,Pending,Unknown,94.34,74.7,1.04,-0.25,57.80728219889314,2024,January
FP06425,2023-05-31,2023.0,Q2,South America,South Africa,SMB,IT,Consulting,101325.89404902789,90338.58,32533.992725747245,34.24,41865.34,Consumer,Online,PayPal,Cancelled,E5100,49.74820035740566,80.71,3.2,35.04,32.10827107037934,2023,May
FP06426,2023-07-29,2023.0,Q3,Oceania,India,Enterprise,IT,Unknown,64274.78,32084.18,32190.6,50.08,1924.16,Small Business,Distributor,PayPal,Pending,E9841,68.46,76.69,1.5,62.33,50.082785191952425,2023,July
FP06427,2024-02-18,2023.2522311942203,Q1,North America,Japan,SMB,Unknown,Subscriptions,24391.5,22292.56,32533.992725747245,32.403617877568315,48898.74,Consumer,Direct,Cash,Unknown,E1787,13.12,86.29,3.65,0.19,133.3825009767634,2024,February
FP06428,2024-12-15,2023.2522311942203,Q4,Oceania,South Africa,Unknown,IT,Subscriptions,162933.07,67086.24,95846.83,32.403617877568315,18982.74,Corporate,Direct,Unknown,Paid,E2970,91.99,99.82,2.82,36.07,58.82589090109208,2024,December
FP06429,2024-10-13,2023.2522311942203,Q4,Oceania,India,Unknown,Unknown,Unknown,99168.64,66259.92,32908.72,33.18,44745.17,Small Business,Unknown,Bank Transfer,Pending,E2662,65.16,85.04540054667788,3.83,-1.56,33.184603519822396,2024,October
FP06430,2026-01-12,2026.0,Q1,Unknown,USA,Government,Operations,Services,23294.57,11453.14,11841.43,50.83,41421.85,Corporate,Direct,Cash,Paid,Unknown,55.8,98.72,1.68,35.45102872340426,50.833434572949834,2026,January
FP06431,2021-07-24,2021.0,Q3,Oceania,USA,Enterprise,Sales,Software,15614.89,68295.88139759803,32533.992725747245,15.18,17047.98,Corporate,Partner,UPI,Paid,E8569,83.26,85.04540054667788,3.0126560354842122,35.45102872340426,208.35236575952342,2021,July
FP06432,2025-07-28,2025.0,Q3,South America,Unknown,Enterprise,IT,Unknown,32088.47,17267.56,14820.91,46.19,45884.37,Corporate,Direct,Bank Transfer,Paid,E2655,25.03,71.49,3.25,56.43,46.18764933323402,2025,July
FP06433,2021-03-27,2021.0,Unknown,Africa,Canada,Retail,HR,Subscriptions,178811.11,143603.34,35207.77,19.69,38108.54,Government,Direct,PayPal,Paid,E5064,38.78,89.36,3.41,79.54,19.689923070216388,2021,March
FP06434,2024-01-01,2025.0,Q2,Unknown,Canada,SMB,Marketing,Subscriptions,166062.31,155071.26,10991.05,6.62,41434.11,Corporate,Partner,UPI,Pending,E8769,69.69,85.04540054667788,3.0126560354842122,28.07,6.618630079275664,2024,January
FP06435,2021-06-16,2023.2522311942203,Q2,Oceania,Canada,SMB,Operations,Consulting,101325.89404902789,129845.52,32533.992725747245,26.66,25164.733792738436,Small Business,Online,Unknown,Unknown,E2217,6.02,74.74,3.98,35.45102872340426,32.10827107037934,2021,June
FP06436,2022-05-17,2022.0,Q2,Asia,Japan,Unknown,Sales,Services,23054.12,12849.78,10204.34,44.26,1293.58,Unknown,Online,Credit Card,Pending,E5641,2.58,87.9,3.04,67.77,44.26254396177343,2022,May
FP06437,2024-01-01,2023.0,Q4,Oceania,Australia,Unknown,Finance,Consulting,60932.69,48891.94,12040.75,19.76,29801.21,Government,Distributor,Unknown,Overdue,E4429,20.69,80.33,4.19,35.45102872340426,19.760739268199057,2024,January
FP06438,2022-01-13,2022.0,Q1,Asia,Australia,Government,Sales,Consulting,46617.04,20571.27,26045.77,55.87,33518.74,Small Business,Direct,Unknown,Paid,E2725,32.07,89.18,1.37,35.45102872340426,55.87177993283143,2022,January
FP06439,2021-03-12,2021.0,Q1,South America,India,Unknown,IT,Services,150839.2,68295.88139759803,20821.33,32.403617877568315,15568.73,Government,Direct,PayPal,Cancelled,E7099,7.33,76.98,1.6,28.21,13.803659791353972,2021,March
FP06440,2025-02-08,2025.0,Q1,Oceania,Canada,Unknown,Sales,Consulting,101325.89404902789,54838.39,32233.2,37.02,3602.23,Small Business,Distributor,Bank Transfer,Pending,E4147,33.32,76.07,3.0126560354842122,3.92,31.811414350218843,2025,February
FP06441,2023-05-01,2023.0,Unknown,Africa,South Africa,SMB,Marketing,Unknown,101325.89404902789,102527.33,32630.91,24.14,17064.08,Small Business,Direct,Unknown,Pending,E4434,78.52,80.74,3.0126560354842122,25.69,32.203920139319074,2023,May
FP06442,2021-05-16,2023.2522311942203,Q2,South America,France,Enterprise,HR,Hardware,61756.21,26925.39,34830.82,32.403617877568315,41062.38,Consumer,Distributor,Credit Card,Unknown,E1750,71.72,85.04540054667788,4.68,-0.17,56.400514215493466,2021,May
FP06443,2022-03-12,2022.0,Q1,North America,India,Retail,Sales,Services,93688.48,50225.04,43463.44,46.39,1617.33,Corporate,Direct,PayPal,Cancelled,E5595,43.2,87.33,3.39,29.95,46.39144535165903,2022,March
FP06444,2021-09-17,2021.0,Q3,Europe,Germany,Retail,Operations,Hardware,50001.7,46664.47,3337.23,6.67,49158.88,Small Business,Direct,UPI,Overdue,E4648,2.8,74.54,1.97,35.45102872340426,6.6742330760754145,2021,September
FP06445,2021-03-22,2021.0,Q1,Europe,Australia,Enterprise,Operations,Subscriptions,115438.01,59996.32,32533.992725747245,32.403617877568315,18751.91,Consumer,Online,Bank Transfer,Unknown,E5780,72.95,93.36,3.24,48.32,28.183085212355312,2021,March
FP06446,2024-03-24,2024.0,Q1,South America,India,SMB,Sales,Software,186049.97,124208.54,61841.43,33.24,2013.74,Small Business,Unknown,Cash,Overdue,E1526,66.35,99.33,1.34,63.12,33.239150750736485,2024,March
FP06447,2025-09-26,2025.0,Q3,Oceania,Japan,Unknown,Finance,Hardware,101325.89404902789,149571.96,34129.92,18.58,38613.61,Corporate,Online,UPI,Pending,E6923,19.62,85.04540054667788,3.99,41.28,33.683314931803885,2025,September
FP06448,2023-01-21,2023.2522311942203,Q1,South America,Japan,Government,Unknown,Hardware,101325.89404902789,114315.45,51153.01,30.91,4456.63,Government,Online,PayPal,Paid,E1505,38.57,98.2,3.27,63.49,50.483650285137315,2023,January
FP06449,2024-06-11,2024.0,Q2,Oceania,Unknown,Enterprise,Marketing,Services,101325.89404902789,78656.51,32533.992725747245,54.3,35927.22,Consumer,Unknown,Credit Card,Cancelled,E6011,33.06,80.22,3.0126560354842122,35.45102872340426,32.10827107037934,2024,June
FP06450,2025-11-04,2025.0,Q4,South America,USA,Retail,Marketing,Consulting,101325.89404902789,128708.78,41592.96,24.42,32781.05,Corporate,Partner,Credit Card,Unknown,E5212,49.74820035740566,85.04540054667788,4.89,35.45102872340426,41.04869775920722,2025,November
FP06451,2022-05-18,2023.2522311942203,Q2,Oceania,France,SMB,Finance,Hardware,14261.99,10619.8,3642.19,25.54,9745.6,Corporate,Partner,Bank Transfer,Paid,E6142,49.74820035740566,85.04540054667788,2.46,2.73,25.537740525691017,2022,May
